,url,categories,season
410,https://www.thespruceeats.com/lotus-blossom-cocktail-recipe-761101,"['Vodka Cocktails', 'American Food', 'Citrus Recipes', 'Pear Recipes']",
411,https://www.thespruceeats.com/lounge-lizard-recipe-760539,"['Rum Cocktails', 'American Food']",
412,https://www.thespruceeats.com/love-potion-9-cocktail-recipe-761103,"['Vodka Cocktails', 'American Food', 'Berry Recipes']",
413,https://www.thespruceeats.com/lychee-martini-with-homemade-liqueur-recipe-761097,"['Drinks & Cocktails', 'American Food', 'Citrus Recipes']",
414,https://www.thespruceeats.com/lynchburg-lemonade-recipe-761465,"['Whiskey Cocktails', 'Cocktails', 'Citrus Recipes', 'Summer Cocktails']",summer
415,https://www.thespruceeats.com/mad-eye-martini-recipe-761104,"['Vodka Cocktails', 'American Food', 'Berry Recipes']",
416,https://www.thespruceeats.com/mad-hatters-tea-party-760467,"['Rum Cocktails', 'American Food', 'Citrus Recipes']",
417,https://www.thespruceeats.com/madison-avenue-cocktail-760541,"['Rum Cocktails', 'American Food', 'Citrus Recipes']",
418,https://www.thespruceeats.com/madras-cocktail-recipe-759318,"['Vodka Cocktails', 'Cocktails', 'Citrus Recipes', 'Cocktail Party Drinks']",
419,https://www.thespruceeats.com/its-tiki-time-mai-tai-cocktail-759316,"['Rum Cocktails', 'Drinks & Cocktails', 'Cocktails', 'American Food', 'Citrus Recipes']",
420,https://www.thespruceeats.com/malacca-flip-recipe-760046,"['Gin Cocktails', 'Citrus Recipes']",
421,https://www.thespruceeats.com/mamie-taylor-ginger-and-scotch-761375,"['Whiskey Cocktails', 'Liquor & Product Reviews', 'American Food', 'Citrus Recipes']",
422,https://www.thespruceeats.com/mango-rum-iced-tea-with-whiskey-761376,"['Rum Cocktails', 'Whiskey Cocktails', 'American Food', 'Fruit Recipes', 'Citrus Recipes']",
423,https://www.thespruceeats.com/mango-margarita-recipe-760842,"['Tequila Cocktails', 'Cocktails', 'Fruit Recipes', 'Citrus Recipes', 'Summer Cocktails']",summer
424,https://www.thespruceeats.com/absolut-mango-spice-cocktail-761105,"['Vodka Cocktails', 'American Food', 'Fruit Recipes', 'Citrus Recipes']",
425,https://www.thespruceeats.com/classic-manhattan-cocktail-759321,"['Whiskey Cocktails', 'Drinks & Cocktails', 'Cocktails', 'American Food']",
426,https://www.thespruceeats.com/whiskey-drinks-with-wild-turkey-bourbon-761394,['Whiskey Cocktails'],
427,https://www.thespruceeats.com/manhattan-love-story-761467,"['Whiskey Cocktails', 'American Food']",
428,https://www.thespruceeats.com/fresh-margarita-cocktail-recipe-759317,"['Tequila Cocktails', 'Drinks & Cocktails', 'Cocktails', 'American Food', 'Citrus Recipes']",
429,https://www.thespruceeats.com/marriage-of-figaro-cocktail-recipe-761395,"['Whiskey Cocktails', 'Cocktails', 'American Food', 'Citrus Recipes']",
430,https://www.thespruceeats.com/martinez-cocktail-recipe-759324,"['Gin Cocktails', 'Drinks & Cocktails', 'Cocktails', 'American Food', 'Citrus Recipes']",
431,https://www.thespruceeats.com/classic-gin-martini-recipe-759739,"['Gin Cocktails', 'Drinks & Cocktails', 'Cocktails', 'Cocktail Basics', 'American Food']",
432,https://www.thespruceeats.com/mary-pickford-cocktail-recipe-759740,"['Rum Cocktails', 'American Food', 'Pineapple Recipes']",
433,https://www.thespruceeats.com/massey-cocktail-recipe-4156983,"['Drinks & Cocktails', 'Cocktails', 'Whiskey Cocktails', 'Gin Cocktails', 'Liqueurs']",
434,https://www.thespruceeats.com/mastermix-cocktail-recipe-759729,"['Liqueurs', 'Cocktails', 'Vegetable Recipes']",
435,https://www.thespruceeats.com/may-day-cocktail-recipe-760543,"['Rum Cocktails', 'American Food', 'Apple Recipes', 'Berry Recipes', 'Peach Recipes']",
436,https://www.thespruceeats.com/midori-melon-ball-drop-cocktail-recipe-761110,"['Vodka Cocktails', 'American Food', 'Citrus Recipes']",
437,https://www.thespruceeats.com/melon-cucumber-tini-759811,"['Vodka Cocktails', 'American Food', 'Vegetable Recipes']",
438,https://www.thespruceeats.com/melon-margarita-recipe-760844,"['Tequila Cocktails', 'Cocktails', 'Citrus Recipes']",
439,https://www.thespruceeats.com/melon-patch-recipe-759320,"['Vodka Cocktails', 'American Food']",
440,https://www.thespruceeats.com/melon-splash-cocktail-recipe-761468,"['Whiskey Cocktails', 'American Food', 'Citrus Recipes']",
441,https://www.thespruceeats.com/merry-christmas-cocktail-recipe-760100,"['Gin Cocktails', 'Cocktails', 'Christmas Drinks']",winter
442,https://www.thespruceeats.com/metropolitan-cocktail-recipe-759325,"['Brandy Cocktails', 'American Food']",
443,https://www.thespruceeats.com/mexi-tini-cocktail-recipe-761111,"['Vodka Cocktails', 'American Food', 'Citrus Recipes']",
444,https://www.thespruceeats.com/miami-iced-tea-cocktail-761112,"['Vodka Cocktails', 'American Food', 'Citrus Recipes']",
445,https://www.thespruceeats.com/spicy-michelada-mexican-beer-recipe-759731,"['Cinco de Mayo Recipes', 'Beer', 'Mexican Food', 'Citrus Recipes']",spring
446,https://www.thespruceeats.com/midnight-martini-recipe-761113,"['Vodka Cocktails', 'American Food', 'Citrus Recipes']",
447,https://www.thespruceeats.com/midnight-snowstorm-cocktail-recipe-759732,"['Vodka Cocktails', 'American Food', 'Winter Drinks Cocktails']",winter
448,https://www.thespruceeats.com/mile-high-manhattan-cocktail-recipe-761471,"['Whiskey Cocktails', 'Cocktails', 'American Food']",
449,https://www.thespruceeats.com/milk-and-honey-cocktail-recipe-759733,"['Winter Drinks Cocktails', 'Cocktails', 'American Food', 'Winter Recipes']",winter
450,https://www.thespruceeats.com/million-dollar-cocktail-759736,"['Gin Cocktails', 'Asian Food', 'Pineapple Recipes']",
451,https://www.thespruceeats.com/millionaire-cocktail-recipe-761472,"['Whiskey Cocktails', 'American Food']",
452,https://www.thespruceeats.com/millionaire-cocktail-no-1-recipe-759448,"['Brandy Cocktails', 'American Food', 'Citrus Recipes']",
453,https://www.thespruceeats.com/great-mimosa-recipe-759734,"['Cocktail Basics', 'Breakfast & Brunch', 'Champagne & Sparkling Wines', 'American Food', 'Citrus Recipes']",
454,https://www.thespruceeats.com/mint-chocochata-martini-recipe-759104,"['Vodka Cocktails', 'Cocktails', 'American Food']",
455,https://www.thespruceeats.com/classic-mint-julep-recipe-759323,"['Whiskey Cocktails', 'American Food']",
456,https://www.thespruceeats.com/mistletoe-martini-recipe-761116,"['Teas', 'Vodka Cocktails', 'Citrus Recipes', 'Christmas Drinks']",winter
457,https://www.thespruceeats.com/mochatini-cocktail-recipe-761118,"['Vodka Cocktails', 'American Food']",
458,https://www.thespruceeats.com/mojito-cocktail-recipe-759319,"['Rum Cocktails', 'Drinks & Cocktails', 'Cocktails', 'American Food']",
459,https://www.thespruceeats.com/monkey-gland-cocktail-recipe-759322,"['Gin Cocktails', 'Cocktails', 'French Food', 'Citrus Recipes']",
460,https://www.thespruceeats.com/morning-glory-cocktail-recipe-759449,"['Brandy Cocktails', 'Cocktails', 'American Food', 'Citrus Recipes']",
461,https://www.thespruceeats.com/charbay-moroccan-cocktail-recipe-761025,"['Vodka Cocktails', 'American Food', 'Citrus Recipes']",
462,https://www.thespruceeats.com/moscow-mule-recipe-759741,"['Vodka Cocktails', 'American Food', 'Citrus Recipes']",
463,https://www.thespruceeats.com/mound-bar-cocktail-recipe-760544,"['Rum Cocktails', 'Drinks & Cocktails', 'American Food', 'Fruit Recipes']",
464,https://www.thespruceeats.com/mrs-claus-wildside-punch-760850,"['Alcoholic Punch Recipes', 'Tequila Cocktails', 'Citrus Recipes', 'Christmas Drinks']",winter
465,https://www.thespruceeats.com/muddled-rebuttal-cocktail-recipe-761119,"['Vodka Cocktails', 'American Food', 'Berry Recipes', 'Citrus Recipes']",
466,https://www.thespruceeats.com/mudslide-cocktail-recipe-761120,"['Vodka Cocktails', 'Drinks & Cocktails', 'Cocktails', 'American Food']",
467,https://www.thespruceeats.com/mulled-pomegranate-warmer-759742,"['Winter Drinks Cocktails', 'Drinks & Cocktails', 'American Food', 'Citrus Recipes', 'Winter Recipes']",winter
468,https://www.thespruceeats.com/naked-lady-cocktail-760545,"['Brandy Cocktails', 'Cocktails', 'Rum Cocktails', 'Citrus Recipes']",
469,https://www.thespruceeats.com/napoleon-cocktail-recipe-759746,"['Gin Cocktails', 'American Food']",
470,https://www.thespruceeats.com/natural-vanilla-martini-761202,"['Vodka Cocktails', 'Cocktails', 'Citrus Recipes']",
471,https://www.thespruceeats.com/navy-grog-recipe-760472,"['Rum Cocktails', 'Cocktails', 'British Food', 'Citrus Recipes']",
472,https://www.thespruceeats.com/negroni-cocktail-recipe-759327,"['Liqueurs', 'Drinks & Cocktails', 'Cocktails', 'Cocktail Basics', 'Gin Cocktails']",
473,https://www.thespruceeats.com/nevada-cocktail-recipe-759751,"['Rum Cocktails', 'American Food', 'Citrus Recipes']",
474,https://www.thespruceeats.com/new-england-sour-recipe-759072,"['Vodka Cocktails', 'Drinks & Cocktails', 'Cocktails', 'American Food', 'Citrus Recipes']",
475,https://www.thespruceeats.com/new-recipe-for-old-fashioned-761479,"['Whiskey Cocktails', 'Cocktails', 'Peach Recipes', 'Summer Cocktails']",summer
476,https://www.thespruceeats.com/new-orleans-fizz-recipe-759326,"['Gin Cocktails', 'American Food', 'Citrus Recipes']",
477,https://www.thespruceeats.com/new-york-cocktail-recipe-759752,"['Whiskey Cocktails', 'American Food', 'Citrus Recipes']",
478,https://www.thespruceeats.com/night-cap-cocktail-recipe-759404,"['Brandy Cocktails', 'American Food']",
479,https://www.thespruceeats.com/norina-apertif-recipe-759745,"['Drinks & Cocktails', 'American Food']",
480,https://www.thespruceeats.com/northern-lights-cocktail-761478,"['Liqueurs', 'Cocktail Basics', 'Citrus Recipes', 'Winter Drinks Cocktails', 'Cocktail Party Drinks']",winter
481,https://www.thespruceeats.com/nuts-and-berries-frangelico-and-chambord-759749,"['Liqueurs', 'Cocktail Party Drinks']",
482,https://www.thespruceeats.com/4-recipes-for-the-popular-nutty-irishman-drink-759747,"[""St. Patrick's Day Drinks"", 'Drinks & Cocktails', 'European Food', 'Recipes by Occasion', ""St. Patrick's Day""]",spring
483,https://www.thespruceeats.com/nutty-martini-recipe-759750,"['Vodka Cocktails', 'American Food']",
484,https://www.thespruceeats.com/obituary-cocktail-recipe-760105,"['Gin Cocktails', 'American Food']",
485,https://www.thespruceeats.com/old-thyme-sour-cocktail-recipe-759141,"['Whiskey Cocktails', 'American Food', 'Citrus Recipes']",
486,https://www.thespruceeats.com/old-fashioned-cocktail-recipe-and-history-759328,"['Whiskey Cocktails', 'American Food']",
487,https://www.thespruceeats.com/orange-blossom-cocktail-recipe-759756,"['Gin Cocktails', 'American Food', 'Citrus Recipes']",
488,https://www.thespruceeats.com/orange-margarita-frozen-759757,"['Tequila Cocktails', 'American Food', 'Citrus Recipes']",
489,https://www.thespruceeats.com/orange-martini-recipe-759763,"['Vodka Cocktails', 'Gin Cocktails']",
490,https://www.thespruceeats.com/orchard-catch-cooler-recipe-759086,"['Vodka Cocktails', 'Apple Recipes', 'Berry Recipes', 'Citrus Recipes']",
491,https://www.thespruceeats.com/the-oriental-cocktail-recipe-761482,"['Whiskey Cocktails', 'American Food', 'Citrus Recipes']",
492,https://www.thespruceeats.com/packers-punch-recipe-761483,"['Whiskey Cocktails', 'Cocktails', 'American Food', 'Apple Recipes', 'Citrus Recipes']",
493,https://www.thespruceeats.com/painkiller-cocktail-recipe-760473,"['Rum Cocktails', 'American Food', 'Citrus Recipes', 'Pineapple Recipes']",
494,https://www.thespruceeats.com/paloma-cocktail-recipe-760852,"['Tequila Cocktails', 'Drinks & Cocktails', 'Cocktails', 'Mexican Food', 'Citrus Recipes']",
495,https://www.thespruceeats.com/pama-martini-recipe-761124,"['Vodka Cocktails', 'American Food']",
496,https://www.thespruceeats.com/paradise-cocktail-recipe-760108,"['Brandy Cocktails', 'Cocktails', 'Gin Cocktails', 'American Food', 'Citrus Recipes']",
497,https://www.thespruceeats.com/park-avenue-cocktail-recipe-759334,"['Gin Cocktails', 'Cocktails', 'American Food', 'Pineapple Recipes', 'Summer Cocktails']",summer
498,https://www.thespruceeats.com/passion-cocktail-recipe-759778,"['Tequila Cocktails', 'American Food', 'Citrus Recipes']",
499,https://www.thespruceeats.com/passion-pearl-cocktail-recipe-760550,"['Rum Cocktails', 'American Food', 'Citrus Recipes']",
500,https://www.thespruceeats.com/patron-grapefruit-recipe-760853,"['Liqueurs', 'Cocktails', 'Tequila Cocktails', 'Citrus Recipes', 'Pineapple Recipes']",
501,https://www.thespruceeats.com/patron-pineapple-cocktail-760854,"['Liqueurs', 'Cocktails', 'Tequila Cocktails', 'Citrus Recipes', 'Pineapple Recipes']",
502,https://www.thespruceeats.com/patron-pomegranate-cocktails-760855,"['Tequila Cocktails', 'American Food', 'Citrus Recipes']",
503,https://www.thespruceeats.com/paulista-cachaca-cocktail-recipe-760551,"['Scandinavian Food', 'Drinks & Cocktails', 'Berry Recipes', 'Citrus Recipes']",
504,https://www.thespruceeats.com/peach-candy-corn-cocktail-a-sweet-izze-drink-for-halloween-4101012,"['Halloween Drinks', 'Halloween Recipes']",fall
505,https://www.thespruceeats.com/peach-cobbler-cocktail-760948,"['Vodka Cocktails', 'Cocktails', 'Summer Cocktails']",summer
506,https://www.thespruceeats.com/peach-margarita-frozen-759766,"['Tequila Cocktails', 'American Food', 'Citrus Recipes', 'Peach Recipes', 'Summer Cocktails']",summer
507,https://www.thespruceeats.com/peach-pomegranate-martini-recipe-761127,"['Vodka Cocktails', 'Drinks & Cocktails', 'Cocktails', 'Christmas Drinks']",winter
508,https://www.thespruceeats.com/peach-punch-recipe-760965,"['Vodka Cocktails', 'American Food', 'Citrus Recipes']",
509,https://www.thespruceeats.com/pear-naked-sailor-cocktail-recipe-759229,"['Rum Cocktails', 'Cocktails', 'American Food', 'Citrus Recipes']",
510,https://www.thespruceeats.com/pearl-harbor-cocktail-761128,"['Vodka Cocktails', 'Cocktails', 'American Food', 'Pineapple Recipes']",
511,https://www.thespruceeats.com/peartini-cocktail-recipe-761129,"['Vodka Cocktails', 'American Food', 'Citrus Recipes', 'Pear Recipes']",
512,https://www.thespruceeats.com/peary-bird-recipe-760966,"['Vodka Cocktails', 'Pear Recipes', 'Fall Drinks']",fall
513,https://www.thespruceeats.com/pegu-club-cocktail-760109,"['Gin Cocktails', 'Cocktails', 'Southeast Asian Food', 'Citrus Recipes']",
514,https://www.thespruceeats.com/peppermelon-cocktail-recipe-760035,"['Gin Cocktails', 'Fruit Recipes', 'Citrus Recipes']",
515,https://www.thespruceeats.com/peppermint-patty-cocktail-recipe-759767,['American Food'],
516,https://www.thespruceeats.com/knob-creek-bourbon-manhattan-cocktail-761372,"['Liqueurs', 'Whiskey Cocktails', 'Cocktail Party Drinks']",
517,https://www.thespruceeats.com/perfect-martini-recipe-759777,"['Gin Cocktails', 'American Food']",
518,https://www.thespruceeats.com/perfect-storm-cocktail-recipe-759768,"['Liqueurs', 'American Food', 'Citrus Recipes']",
519,https://www.thespruceeats.com/pimms-no-1-cup-recipe-759329,"['Gin Cocktails', 'British Food', 'Summer Cocktails']",summer
520,https://www.thespruceeats.com/pina-colada-cocktail-recipe-759330,"['Rum Cocktails', 'Drinks & Cocktails', 'Cocktails', 'American Food', 'Pineapple Recipes']",
521,https://www.thespruceeats.com/pineapple-and-sage-gimlet-recipe-759065,"['Gin Cocktails', 'Citrus Recipes', 'Pineapple Recipes']",
522,https://www.thespruceeats.com/pineapple-chili-margarita-recipe-760779,"['Tequila Cocktails', 'American Food', 'Citrus Recipes', 'Pineapple Recipes']",
523,https://www.thespruceeats.com/pineapple-mimosa-recipe-759091,"['Vodka Cocktails', 'American Food', 'Citrus Recipes', 'Pineapple Recipes']",
524,https://www.thespruceeats.com/pineapple-mojito-recipe-760474,"['Rum Cocktails', 'American Food', 'Citrus Recipes', 'Pineapple Recipes']",
525,https://www.thespruceeats.com/pink-elephant-cocktail-recipe-759769,"['Liqueurs', 'American Food']",
526,https://www.thespruceeats.com/pink-flamingo-cocktail-recipe-761131,"['Vodka Cocktails', 'American Food', 'Citrus Recipes']",
527,https://www.thespruceeats.com/pink-gin-classic-cocktail-759332,['Gin Cocktails'],
528,https://www.thespruceeats.com/pink-honey-martini-recipe-761134,"['Vodka Cocktails', 'American Food']",
529,https://www.thespruceeats.com/pink-lady-recipe-759333,"['Gin Cocktails', 'American Food', 'Citrus Recipes', 'Cheese Recipes']",
530,https://www.thespruceeats.com/pink-squirrel-cocktail-recipe-759770,"['Liqueurs', 'Drinks & Cocktails', 'Cocktails', 'American Food', 'Cocktail Party Drinks']",
531,https://www.thespruceeats.com/pisco-sour-recipe-759451,"['Brandy Cocktails', 'Cocktails', 'South American Food', 'Citrus Recipes']",
532,https://www.thespruceeats.com/plantation-fever-cocktail-recipe-760475,"['Rum Cocktails', 'Cocktails', 'British Food', 'Citrus Recipes']",
533,https://www.thespruceeats.com/planters-punch-recipe-759331,"['Alcoholic Punch Recipes', 'Rum Cocktails']",
534,https://www.thespruceeats.com/playoff-punch-cocktail-recipe-760553,"['Rum Cocktails', 'Alcoholic Punch Recipes', 'American Food', 'Citrus Recipes', 'Pineapple Recipes']",
535,https://www.thespruceeats.com/plumdog-millionaire-cocktail-recipe-760110,"['Gin Cocktails', 'Cocktails', 'American Food']",
536,https://www.thespruceeats.com/poinsettia-cocktail-recipe-759772,"[""New Year's Drinks"", 'Cocktails', 'American Food', 'Christmas Drinks', ""New Year's Recipes""]",winter
537,https://www.thespruceeats.com/jmws-poinsettia-punch-cocktail-recipe-760031,"['Liqueurs', 'Gin Cocktails', 'Alcoholic Punch Recipes', 'Citrus Recipes', 'Christmas Drinks']",winter
538,https://www.thespruceeats.com/the-polished-princess-recipe-761136,"['Vodka Cocktails', 'Berry Recipes', 'Citrus Recipes', 'Vegetable Recipes', 'Fall Drinks']",fall
539,https://www.thespruceeats.com/pomegranate-gin-fizz-recipe-760038,"['Gin Cocktails', 'Cocktails', 'Citrus Recipes']",
540,https://www.thespruceeats.com/pomegranate-margarita-recipe-760857,"['Tequila Cocktails', 'American Food']",
541,https://www.thespruceeats.com/pomegranate-poinsettia-recipe-759774,"['Liqueurs', 'Champagne & Sparkling Wines', 'Citrus Recipes', 'Winter Drinks Cocktails', 'Christmas Drinks']",winter
542,https://www.thespruceeats.com/pot-of-gold-cocktail-recipe-760968,"['Vodka Cocktails', 'American Food', 'Vegetable Recipes']",
543,https://www.thespruceeats.com/presbyterian-cocktail-recipe-761485,"['Whiskey Cocktails', 'Cocktails', 'Citrus Recipes']",
544,https://www.thespruceeats.com/prickly-pear-margarita-760859,"['Tequila Cocktails', 'American Food', 'Citrus Recipes']",
545,https://www.thespruceeats.com/corrido-prohibidos-cocktail-recipe-760809,"['Tequila Cocktails', 'American Food', 'Mexican Cooking Basics', 'Citrus Recipes']",
546,https://www.thespruceeats.com/pumpkin-fever-recipe-760476,"['Rum Cocktails', 'American Food', 'Vegetable Recipes', 'Fall Drinks']",fall
547,https://www.thespruceeats.com/pumpkin-martini-recipe-761145,"['Vodka Cocktails', 'Cocktails', 'Liqueurs', 'Vegetable Recipes', 'Fall Drinks']",fall
548,https://www.thespruceeats.com/pumpkin-old-fashioned-recipe-761379,"['Whiskey Cocktails', 'American Food', 'Vegetable Recipes', 'Fall Drinks', 'Halloween Drinks']",fall
549,https://www.thespruceeats.com/rumchata-pumpkin-pie-martini-recipe-760971,"['Cocktails', 'Liqueurs', 'Fall Drinks', 'Halloween Pumpkin Recipes', 'Halloween Drinks']",fall
550,https://www.thespruceeats.com/skyy-pumpkin-spice-recipe-760974,"['Vodka Cocktails', 'American Food', 'Citrus Recipes', 'Vegetable Recipes']",
551,https://www.thespruceeats.com/pumpkin-spice-martini-and-calabatini-761487,"['Liqueurs', 'Whiskey Cocktails', 'Tequila Cocktails', 'Vegetable Recipes', 'Fall Drinks']",fall
552,https://www.thespruceeats.com/purple-haze-vodka-drink-recipes-761198,['Vodka Cocktails'],
553,https://www.thespruceeats.com/purple-viking-cocktail-recipe-759780,"['Liqueurs', 'Gin Cocktails', 'Citrus Recipes']",
554,https://www.thespruceeats.com/raspberita-cocktail-recipe-759782,"['Tequila Cocktails', 'American Food', 'Citrus Recipes']",
555,https://www.thespruceeats.com/raspberry-bellini-champagne-cocktail-760554,"['Cocktail Party Recipes', ""Mother's Day Recipes"", 'Cocktails', 'Champagne & Sparkling Wines', 'Berry Recipes']",
556,https://www.thespruceeats.com/raspberry-caipirinha-recipe-760558,"['South American Food', 'Cocktails', 'Berry Recipes', 'Citrus Recipes']",
557,https://www.thespruceeats.com/raspberry-margarita-recipe-760860,"['Tequila Cocktails', 'American Food', 'Berry Recipes', 'Citrus Recipes']",
558,https://www.thespruceeats.com/raspberry-mojito-recipe-760479,"['Rum Cocktails', 'Cocktails', 'American Food', 'Berry Recipes', 'Citrus Recipes']",
559,https://www.thespruceeats.com/raspberry-peach-cobbler-cocktail-759155,"['Liqueurs', 'Cocktails', 'Berry Recipes', 'Summer Cocktails', 'Cocktail Party Drinks']",
560,https://www.thespruceeats.com/raspberry-press-cocktail-recipe-759783,"['Vodka Cocktails', 'Cocktails', 'American Food', 'Citrus Recipes']",
561,https://www.thespruceeats.com/the-raven-cocktail-recipe-761187,"['Vodka Cocktails', 'American Food']",
562,https://www.thespruceeats.com/red-and-yellow-cocktail-recipe-759788,"['Rum Cocktails', 'American Food', 'Citrus Recipes']",
563,https://www.thespruceeats.com/red-beer-for-brunch-759786,"['Beer', 'Breakfast & Brunch', 'Cocktails', 'Tomatoes Recipes']",
564,https://www.thespruceeats.com/red-carpet-cocktail-recipe-761151,"['Vodka Cocktails', 'Cocktails', 'American Food', 'Citrus Recipes']",
565,https://www.thespruceeats.com/moet-red-carpet-glamour-cocktail-759557,"['Drinks & Cocktails', 'American Food']",
566,https://www.thespruceeats.com/red-lotus-cocktail-recipe-761149,"['Vodka Cocktails', 'American Food']",
567,https://www.thespruceeats.com/red-over-heels-cocktail-761150,"['Vodka Cocktails', 'Cocktails', 'American Food', 'Citrus Recipes']",
568,https://www.thespruceeats.com/red-pepper-sangrita-margarita-760865,"['Tequila Cocktails', 'Mexican Food', 'Cinco de Mayo Recipes']",spring
569,https://www.thespruceeats.com/red-stag-lemonade-761488,"['Whiskey Cocktails', 'American Food', 'Berry Recipes', 'Citrus Recipes']",
570,https://www.thespruceeats.com/red-velvet-shortcake-recipe-759103,"['Vodka Cocktails', 'American Food', 'Berry Recipes', 'Citrus Recipes']",
571,https://www.thespruceeats.com/reposado-old-fashioned-760862,"['Tequila Cocktails', 'American Food', 'Peach Recipes']",
572,https://www.thespruceeats.com/rhett-butler-cocktail-recipe-759790,"['Whiskey Cocktails', 'American Food', 'Citrus Recipes']",
573,https://www.thespruceeats.com/rhubarb-collins-cocktail-recipe-760039,"['Gin Cocktails', 'Cocktails', 'American Food', 'Citrus Recipes']",
574,https://www.thespruceeats.com/rhubarb-rosemary-daiquiri-recipe-760480,['Cocktails'],
575,https://www.thespruceeats.com/rhyme-and-reason-cocktail-recipe-760556,"['Rum Cocktails', 'Cocktails', 'American Food', 'Citrus Recipes', 'Fall Drinks']",fall
576,https://www.thespruceeats.com/roasted-almond-roasted-toasted-almond-cocktails-759835,"['Liqueurs', 'Drinks & Cocktails', 'Cocktails']",
577,https://www.thespruceeats.com/rob-roy-cocktail-recipe-759335,"['Whiskey Cocktails', 'Drinks & Cocktails', 'Cocktails', 'American Food', 'Recipes By Course']",
578,https://www.thespruceeats.com/robert-burns-cocktail-recipe-761490,"['Whiskey Cocktails', 'American Food']",
579,https://www.thespruceeats.com/how-to-make-rock-and-rye-whiskey-760286,"['Mixology & Techniques', 'Whiskey Cocktails', 'Fruit Recipes', 'Citrus Recipes']",
580,https://www.thespruceeats.com/rock-lobster-cocktail-recipe-759792,"['Rum Cocktails', 'American Food', 'Fruit Recipes', 'Banana Recipes', 'Citrus Recipes']",
581,https://www.thespruceeats.com/rocky-cucumber-cocktail-recipe-4064724,"['Vodka Cocktails', 'Citrus Recipes', 'Vegetable Recipes', 'Summer Cocktails']",summer
582,https://www.thespruceeats.com/rooster-cocktail-recipe-761492,"['Whiskey Cocktails', 'American Food']",
583,https://www.thespruceeats.com/root-beer-float-recipe-759793,"['Vodka Cocktails', 'American Food']",
584,https://www.thespruceeats.com/rosangel-margarita-recipe-760863,"['Tequila Cocktails', 'American Food', 'Citrus Recipes']",
585,https://www.thespruceeats.com/rose-cocktail-recipe-759454,"['Brandy Cocktails', 'Cocktails', 'Gin Cocktails']",
586,https://www.thespruceeats.com/rose-berry-bliss-recipe-759795,"['Wine Recipes', 'American Food', 'Berry Recipes', 'Citrus Recipes', ""Mother's Day Recipes""]",spring
587,https://www.thespruceeats.com/rose-martini-recipe-760040,"['Gin Cocktails', 'Cocktails']",
588,https://www.thespruceeats.com/royal-smash-cocktail-recipe-759798,"['Drinks & Cocktails', 'American Food']",
589,https://www.thespruceeats.com/royal-tea-cocktail-760115,"['Gin Cocktails', 'Cocktails', 'British Food', 'Citrus Recipes']",
590,https://www.thespruceeats.com/ruby-negroni-recipe-760116,"['Drinks & Cocktails', 'American Food', 'Winter Drinks Cocktails', 'Christmas Drinks', ""New Year's Recipes""]",winter
591,https://www.thespruceeats.com/ruby-queen-cocktail-recipe-759220,"['Whiskey Cocktails', 'Citrus Recipes']",
592,https://www.thespruceeats.com/ruby-rum-sunrise-cocktail-recipe-760559,"['Rum Cocktails', 'American Food', 'Citrus Recipes', 'Summer Cocktails']",summer
593,https://www.thespruceeats.com/rum-and-coke-recipe-760560,"['Rum Cocktails', 'Drinks & Cocktails', 'Cocktails', 'American Food', 'Citrus Recipes']",
594,https://www.thespruceeats.com/rum-runner-recipes-759800,"['Rum Cocktails', 'Drinks & Cocktails', 'Cocktails', 'Banana Recipes', 'Citrus Recipes']",
595,https://www.thespruceeats.com/robert-watrous-rustic-manhattan-recipe-759115,"['Whiskey Cocktails', 'Apple Recipes']",
596,https://www.thespruceeats.com/rusty-nail-recipe-760443,"['Whiskey Cocktails', 'Drinks & Cocktails', 'Cocktails', 'British Food', 'Recipes By Course']",
597,https://www.thespruceeats.com/sabai-sabai-cocktail-recipe-with-mekhong-liquor-759801,"['Southeast Asian Food', 'Drinks & Cocktails', 'Citrus Recipes']",
598,https://www.thespruceeats.com/sage-lady-cocktail-recipe-761159,"['Vodka Cocktails', 'American Food', 'Peach Recipes', 'Vegetable Recipes']",
599,https://www.thespruceeats.com/saketini-recipe-with-gin-760117,"['Gin Cocktails', 'Cocktails', 'American Food']",
600,https://www.thespruceeats.com/salty-dog-cocktail-recipe-759802,"['Gin Cocktails', 'American Food', 'Citrus Recipes']",
601,https://www.thespruceeats.com/san-francisco-cocktail-759562,"['Gin Cocktails', 'Cocktails', 'American Food']",
602,https://www.thespruceeats.com/homemade-sangria-recipe-759804,"['Wine', 'American Food', 'Citrus Recipes']",
603,https://www.thespruceeats.com/sapphire-alpine-blue-martini-recipe-760118,"['Gin Cocktails', 'American Food']",
604,https://www.thespruceeats.com/sapphire-martini-recipe-759818,"['Gin Cocktails', 'Cocktails', 'British Food', 'Citrus Recipes']",
605,https://www.thespruceeats.com/saratoga-cocktail-recipe-759456,"['Whiskey Cocktails', 'American Food']",
606,https://www.thespruceeats.com/satans-whiskers-recipe-760119,"['Gin Cocktails', 'American Food', 'Citrus Recipes']",
607,https://www.thespruceeats.com/sazerac-cocktail-recipe-760604,"['Whiskey Cocktails', 'Drinks & Cocktails', 'Cocktails', 'American Food', 'Citrus Recipes']",
608,https://www.thespruceeats.com/scarlet-ohara-cocktail-recipe-759807,"['Liqueurs', 'Cocktails', 'American Food', 'Citrus Recipes']",
